

wavelength(nm), Y
1351.5, 0.741332
1351.48, 0.741113
1351.45, 0.740887
1351.43, 0.740653
1351.41, 0.740411
1351.39, 0.740161
1351.36, 0.739903
1351.34, 0.739637
1351.32, 0.739363
1351.3, 0.739081
1351.28, 0.738791
1351.25, 0.738493
1351.23, 0.738186
1351.21, 0.737872
1351.19, 0.737549
1351.16, 0.737217
1351.14, 0.736878
1351.12, 0.73653
1351.1, 0.736174
1351.08, 0.735809
1351.05, 0.735436
1351.03, 0.735055
1351.01, 0.734666
1350.99, 0.734269
1350.97, 0.733863
1350.94, 0.733449
1350.92, 0.733027
1350.9, 0.732597
1350.88, 0.732159
1350.85, 0.731713
1350.83, 0.731259
1350.81, 0.730797
1350.79, 0.730328
1350.77, 0.72985
1350.74, 0.729365
1350.72, 0.728871
1350.7, 0.728371
1350.68, 0.727862
1350.66, 0.727345
1350.63, 0.726821
1350.61, 0.726289
1350.59, 0.72575
1350.57, 0.725202
1350.54, 0.724647
1350.52, 0.724084
1350.5, 0.723513
1350.48, 0.722934
1350.46, 0.722347
1350.43, 0.721753
1350.41, 0.72115
1350.39, 0.72054
1350.37, 0.719922
1350.35, 0.719295
1350.32, 0.718661
1350.3, 0.718019
1350.28, 0.717369
1350.26, 0.716711
1350.23, 0.71603
1350.21, 0.715335
1350.19, 0.714632
1350.17, 0.713922
1350.15, 0.713204
1350.12, 0.712479
1350.1, 0.711746
1350.08, 0.711007
1350.06, 0.71026
1350.04, 0.709507
1350.01, 0.708747
1349.99, 0.707981
1349.97, 0.707208
1349.95, 0.706429
1349.92, 0.705644
1349.9, 0.704852
1349.88, 0.704055
1349.86, 0.703252
1349.84, 0.702443
1349.81, 0.701628
1349.79, 0.700808
1349.77, 0.699982
1349.75, 0.69915
1349.73, 0.698313
1349.7, 0.69747
1349.68, 0.696621
1349.66, 0.695767
1349.64, 0.694907
1349.62, 0.694042
1349.59, 0.69317
1349.57, 0.692293
1349.55, 0.69141
1349.53, 0.69052
1349.5, 0.689625
1349.48, 0.688723
1349.46, 0.687815
1349.44, 0.686901
1349.42, 0.68598
1349.39, 0.685053
1349.37, 0.684119
1349.35, 0.683178
1349.33, 0.682231
1349.31, 0.681277
1349.28, 0.680316
1349.26, 0.679349
1349.24, 0.678374
1349.22, 0.677393
1349.2, 0.676405
1349.17, 0.675411
1349.15, 0.674409
1349.13, 0.673402
1349.11, 0.672387
1349.08, 0.671367
1349.06, 0.67034
1349.04, 0.669307
1349.02, 0.668267
1349, 0.667222
1348.97, 0.666171
1348.95, 0.665114
1348.93, 0.664051
1348.91, 0.662983
1348.89, 0.66191
1348.86, 0.660831
1348.84, 0.659747
1348.82, 0.658658
1348.8, 0.657563
1348.78, 0.656464
1348.75, 0.655359
1348.73, 0.65425
1348.71, 0.653135
1348.69, 0.652016
1348.67, 0.650891
1348.64, 0.649762
1348.62, 0.648627
1348.6, 0.647488
1348.58, 0.646343
1348.55, 0.645193
1348.53, 0.644037
1348.51, 0.642877
1348.49, 0.641711
1348.47, 0.640539
1348.44, 0.639362
1348.42, 0.638179
1348.4, 0.63699
1348.38, 0.635796
1348.36, 0.634596
1348.33, 0.633389
1348.31, 0.632177
1348.29, 0.630959
1348.27, 0.629735
1348.25, 0.628505
1348.22, 0.627269
1348.2, 0.626027
1348.18, 0.624779
1348.16, 0.623526
1348.14, 0.622266
1348.11, 0.621001
1348.09, 0.619731
1348.07, 0.618455
1348.05, 0.617174
1348.03, 0.615888
1348, 0.614597
1347.98, 0.613301
1347.96, 0.612001
1347.94, 0.610696
1347.91, 0.609386
1347.89, 0.608073
1347.87, 0.606755
1347.85, 0.605434
1347.83, 0.604109
1347.8, 0.602781
1347.78, 0.601449
1347.76, 0.600113
1347.74, 0.598775
1347.72, 0.597433
1347.69, 0.596088
1347.67, 0.594741
1347.65, 0.59339
1347.63, 0.592036
1347.61, 0.59068
1347.58, 0.58932
1347.56, 0.587958
1347.54, 0.586593
1347.52, 0.585224
1347.5, 0.583853
1347.47, 0.582479
1347.45, 0.581101
1347.43, 0.57972
1347.41, 0.578336
1347.39, 0.576949
1347.36, 0.575558
1347.34, 0.574164
1347.32, 0.572766
1347.3, 0.571364
1347.28, 0.569959
1347.25, 0.56855
1347.23, 0.567138
1347.21, 0.565721
1347.19, 0.564301
1347.17, 0.562877
1347.14, 0.561449
1347.12, 0.560017
1347.1, 0.558581
1347.08, 0.557142
1347.06, 0.555699
1347.03, 0.554252
1347.01, 0.552802
1346.99, 0.551348
1346.97, 0.549891
1346.95, 0.54843
1346.92, 0.546966
1346.9, 0.5455
1346.88, 0.54403
1346.86, 0.542557
1346.83, 0.541082
1346.81, 0.539604
1346.79, 0.538123
1346.77, 0.53664
1346.75, 0.535155
1346.72, 0.533668
1346.7, 0.532178
1346.68, 0.530687
1346.66, 0.529193
1346.64, 0.527698
1346.61, 0.526201
1346.59, 0.524702
1346.57, 0.523201
1346.55, 0.521699
1346.53, 0.520195
1346.5, 0.518689
1346.48, 0.517182
1346.46, 0.515673
1346.44, 0.514162
1346.42, 0.51265
1346.39, 0.511136
1346.37, 0.50962
1346.35, 0.508103
1346.33, 0.506584
1346.31, 0.505063
1346.28, 0.503541
1346.26, 0.502016
1346.24, 0.50049
1346.22, 0.498962
1346.2, 0.497432
1346.17, 0.4959
1346.15, 0.494366
1346.13, 0.49283
1346.11, 0.491293
1346.09, 0.489754
1346.06, 0.488213
1346.04, 0.48667
1346.02, 0.485125
1346, 0.483579
1345.98, 0.482031
1345.95, 0.480482
1345.93, 0.478931
1345.91, 0.477378
1345.89, 0.475824
1345.87, 0.47427
1345.84, 0.472713
1345.82, 0.471156
1345.8, 0.469598
1345.78, 0.468038
1345.76, 0.466478
1345.73, 0.464917
1345.71, 0.463356
1345.69, 0.461794
1345.67, 0.460231
1345.65, 0.458668
1345.62, 0.457104
1345.6, 0.45554
1345.58, 0.453975
1345.56, 0.45241
1345.54, 0.450845
1345.51, 0.44928
1345.49, 0.447715
1345.47, 0.446149
1345.45, 0.444583
1345.43, 0.443017
1345.41, 0.441451
1345.38, 0.439884
1345.36, 0.438318
1345.34, 0.436751
1345.32, 0.435184
1345.3, 0.433617
1345.27, 0.43205
1345.25, 0.430483
1345.23, 0.428915
1345.21, 0.427348
1345.19, 0.42578
1345.16, 0.424211
1345.14, 0.422643
1345.12, 0.421075
1345.1, 0.419506
1345.08, 0.417937
1345.05, 0.416368
1345.03, 0.414799
1345.01, 0.41323
1344.99, 0.411661
1344.97, 0.410092
1344.94, 0.408523
1344.92, 0.406954
1344.9, 0.405386
1344.88, 0.403817
1344.86, 0.402249
1344.83, 0.400681
1344.81, 0.399114
1344.79, 0.397546
1344.77, 0.39598
1344.75, 0.394414
1344.72, 0.392849
1344.7, 0.391284
1344.68, 0.38972
1344.66, 0.388157
1344.64, 0.386595
1344.61, 0.385034
1344.59, 0.383474
1344.57, 0.381914
1344.55, 0.380356
1344.53, 0.378799
1344.5, 0.377243
1344.48, 0.375688
1344.46, 0.374135
1344.44, 0.372577
1344.42, 0.371017
1344.4, 0.369457
1344.37, 0.3679
1344.35, 0.366344
1344.33, 0.364789
1344.31, 0.363236
1344.29, 0.361685
1344.26, 0.360135
1344.24, 0.358587
1344.22, 0.357041
1344.2, 0.355496
1344.18, 0.353953
1344.15, 0.352412
1344.13, 0.350872
1344.11, 0.349334
1344.09, 0.347798
1344.07, 0.346264
1344.04, 0.344731
1344.02, 0.3432
1344, 0.34167
1343.98, 0.340143
1343.96, 0.338617
1343.93, 0.337093
1343.91, 0.33557
1343.89, 0.33405
1343.87, 0.332531
1343.85, 0.331014
1343.82, 0.329499
1343.8, 0.327986
1343.78, 0.326474
1343.76, 0.324965
1343.74, 0.323458
1343.72, 0.321952
1343.69, 0.320449
1343.67, 0.318948
1343.65, 0.317449
1343.63, 0.315952
1343.61, 0.314457
1343.58, 0.312965
1343.56, 0.311474
1343.54, 0.309986
1343.52, 0.308501
1343.5, 0.307017
1343.47, 0.305536
1343.45, 0.304058
1343.43, 0.302581
1343.41, 0.301108
1343.39, 0.299636
1343.36, 0.298167
1343.34, 0.296701
1343.32, 0.295237
1343.3, 0.293776
1343.28, 0.292317
1343.26, 0.29086
1343.23, 0.289406
1343.21, 0.287955
1343.19, 0.286506
1343.17, 0.28506
1343.15, 0.283617
1343.12, 0.282176
1343.1, 0.280737
1343.08, 0.279301
1343.06, 0.277868
1343.04, 0.276438
1343.01, 0.27501
1342.99, 0.273585
1342.97, 0.272163
1342.95, 0.270744
1342.93, 0.269327
1342.9, 0.267913
1342.88, 0.266503
1342.86, 0.265095
1342.84, 0.26369
1342.82, 0.262289
1342.8, 0.26089
1342.77, 0.259495
1342.75, 0.258103
1342.73, 0.256714
1342.71, 0.255329
1342.69, 0.253947
1342.66, 0.252568
1342.64, 0.251193
1342.62, 0.249822
1342.6, 0.248454
1342.58, 0.247089
1342.55, 0.245729
1342.53, 0.244371
1342.51, 0.243018
1342.49, 0.241668
1342.47, 0.240322
1342.45, 0.23898
1342.42, 0.237642
1342.4, 0.236307
1342.38, 0.234976
1342.36, 0.233649
1342.34, 0.232325
1342.31, 0.231006
1342.29, 0.229689
1342.27, 0.228377
1342.25, 0.227068
1342.23, 0.225763
1342.2, 0.224462
1342.18, 0.223164
1342.16, 0.22187
1342.14, 0.220579
1342.12, 0.219292
1342.1, 0.218008
1342.07, 0.216728
1342.05, 0.215452
1342.03, 0.214179
1342.01, 0.212909
1341.99, 0.211643
1341.96, 0.21038
1341.94, 0.209121
1341.92, 0.207866
1341.9, 0.206614
1341.88, 0.205365
1341.85, 0.20412
1341.83, 0.202878
1341.81, 0.20164
1341.79, 0.200406
1341.77, 0.199175
1341.75, 0.197948
1341.72, 0.196725
1341.7, 0.195505
1341.68, 0.194289
1341.66, 0.193077
1341.64, 0.191869
1341.61, 0.190665
1341.59, 0.189464
1341.57, 0.188267
1341.55, 0.187075
1341.53, 0.185886
1341.51, 0.184701
1341.48, 0.18352
1341.46, 0.182343
1341.44, 0.18117
1341.42, 0.180002
1341.4, 0.178837
1341.37, 0.177676
1341.35, 0.17652
1341.33, 0.175367
1341.31, 0.174219
1341.29, 0.173074
1341.26, 0.171934
1341.24, 0.170798
1341.22, 0.169666
1341.2, 0.168538
1341.18, 0.167414
1341.16, 0.166294
1341.13, 0.165178
1341.11, 0.164067
1341.09, 0.162959
1341.07, 0.161855
1341.05, 0.160756
1341.02, 0.159661
1341, 0.15857
1340.98, 0.157482
1340.96, 0.1564
1340.94, 0.155321
1340.92, 0.154246
1340.89, 0.153176
1340.87, 0.15211
1340.85, 0.151048
1340.83, 0.14999
1340.81, 0.148937
1340.78, 0.147887
1340.76, 0.146843
1340.74, 0.145802
1340.72, 0.144766
1340.7, 0.143735
1340.68, 0.142707
1340.65, 0.141685
1340.63, 0.140666
1340.61, 0.139652
1340.59, 0.138643
1340.57, 0.137638
1340.54, 0.136638
1340.52, 0.135642
1340.5, 0.134651
1340.48, 0.133664
1340.46, 0.132682
1340.44, 0.131704
1340.41, 0.130731
1340.39, 0.129762
1340.37, 0.128798
1340.35, 0.127838
1340.33, 0.126883
1340.3, 0.125933
1340.28, 0.124986
1340.26, 0.124044
1340.24, 0.123107
1340.22, 0.122174
1340.2, 0.121245
1340.17, 0.120321
1340.15, 0.119401
1340.13, 0.118485
1340.11, 0.117574
1340.09, 0.116667
1340.06, 0.115764
1340.04, 0.114866
1340.02, 0.113971
1340, 0.113081
1339.98, 0.112195
1339.96, 0.111313
1339.93, 0.110436
1339.91, 0.109562
1339.89, 0.108693
1339.87, 0.107828
1339.85, 0.106967
1339.82, 0.106111
1339.8, 0.105258
1339.78, 0.10441
1339.76, 0.103566
1339.74, 0.102726
1339.72, 0.10189
1339.69, 0.101059
1339.67, 0.100231
1339.65, 0.0994084
1339.63, 0.0985897
1339.61, 0.0977752
1339.59, 0.0969651
1339.56, 0.0961592
1339.54, 0.0953577
1339.52, 0.0945604
1339.5, 0.0937675
1339.48, 0.092979
1339.45, 0.0921948
1339.43, 0.0914149
1339.41, 0.0906394
1339.39, 0.0898683
1339.37, 0.0891015
1339.35, 0.0883391
1339.32, 0.0875811
1339.3, 0.0868274
1339.28, 0.0860781
1339.26, 0.0853331
1339.24, 0.0845925
1339.22, 0.0838562
1339.19, 0.0831242
1339.17, 0.0823965
1339.15, 0.0816731
1339.13, 0.080954
1339.11, 0.0802392
1339.08, 0.0795286
1339.06, 0.0788222
1339.04, 0.07812
1339.02, 0.077422
1339, 0.0767281
1338.98, 0.0760384
1338.95, 0.0753529
1338.93, 0.0746714
1338.91, 0.073994
1338.89, 0.0733207
1338.87, 0.0726515
1338.85, 0.0719863
1338.82, 0.0713251
1338.8, 0.0706679
1338.78, 0.0700147
1338.76, 0.0693655
1338.74, 0.0687203
1338.71, 0.0680791
1338.69, 0.0674416
1338.67, 0.0668076
1338.65, 0.0661777
1338.63, 0.0655517
1338.61, 0.0649297
1338.58, 0.0643118
1338.56, 0.0636978
1338.54, 0.0630878
1338.52, 0.0624819
1338.5, 0.0618799
1338.48, 0.061282
1338.45, 0.0606881
1338.43, 0.0600982
1338.41, 0.0595124
1338.39, 0.0589306
1338.37, 0.0583528
1338.34, 0.0577791
1338.32, 0.0572094
1338.3, 0.0566437
1338.28, 0.0560821
1338.26, 0.0555245
1338.24, 0.0549709
1338.21, 0.0544213
1338.19, 0.0538757
1338.17, 0.0533341
1338.15, 0.0527965
1338.13, 0.0522628
1338.11, 0.051733
1338.08, 0.0512072
1338.06, 0.0506853
1338.04, 0.0501673
1338.02, 0.0496531
1338, 0.0491428
1337.98, 0.0486363
1337.95, 0.0481336
1337.93, 0.0476346
1337.91, 0.0471394
1337.89, 0.0466479
1337.87, 0.0461601
1337.84, 0.045676
1337.82, 0.0451955
1337.8, 0.0447187
1337.78, 0.0442455
1337.76, 0.0437759
1337.74, 0.0433098
1337.71, 0.0428473
1337.69, 0.0423883
1337.67, 0.0419328
1337.65, 0.0414809
1337.63, 0.0410324
1337.61, 0.0405875
1337.58, 0.0401459
1337.56, 0.0397079
1337.54, 0.0392733
1337.52, 0.0388422
1337.5, 0.0384145
1337.48, 0.0379902
1337.45, 0.0375693
1337.43, 0.0371519
1337.41, 0.0367379
1337.39, 0.0363273
1337.37, 0.0359201
1337.35, 0.0355163
1337.32, 0.0351158
1337.3, 0.0347188
1337.28, 0.0343252
1337.26, 0.0339349
1337.24, 0.033548
1337.21, 0.0331644
1337.19, 0.0327842
1337.17, 0.0324073
1337.15, 0.0320337
1337.13, 0.0316634
1337.11, 0.0312964
1337.08, 0.0309327
1337.06, 0.0305722
1337.04, 0.030215
1337.02, 0.0298609
1337, 0.0295101
1336.98, 0.0291624
1336.95, 0.0288179
1336.93, 0.0284765
1336.91, 0.0281383
1336.89, 0.0278031
1336.87, 0.027471
1336.85, 0.0271419
1336.82, 0.0268158
1336.8, 0.0264927
1336.78, 0.0261726
1336.76, 0.0258554
1336.74, 0.0255412
1336.72, 0.0252299
1336.69, 0.0249214
1336.67, 0.0246159
1336.65, 0.0243131
1336.63, 0.0240132
1336.61, 0.0237162
1336.59, 0.0234219
1336.56, 0.0231304
1336.54, 0.0228416
1336.52, 0.0225556
1336.5, 0.0222724
1336.48, 0.0219918
1336.46, 0.021714
1336.43, 0.0214389
1336.41, 0.0211665
1336.39, 0.0208967
1336.37, 0.0206297
1336.35, 0.0203653
1336.33, 0.0201035
1336.3, 0.0198444
1336.28, 0.0195879
1336.26, 0.019334
1336.24, 0.0190827
1336.22, 0.018834
1336.2, 0.018588
1336.17, 0.0183444
1336.15, 0.0181035
1336.13, 0.0178651
1336.11, 0.0176292
1336.09, 0.0173958
1336.07, 0.017165
1336.04, 0.0169366
1336.02, 0.0167107
1336, 0.0164873
1335.98, 0.0162663
1335.96, 0.0160477
1335.94, 0.0158316
1335.91, 0.0156178
1335.89, 0.0154064
1335.87, 0.0151973
1335.85, 0.0149905
1335.83, 0.0147861
1335.81, 0.0145839
1335.78, 0.0143841
1335.76, 0.0141864
1335.74, 0.013991
1335.72, 0.0137978
1335.7, 0.0136068
1335.68, 0.013418
1335.65, 0.0132313
1335.63, 0.0130467
1335.61, 0.0128643
1335.59, 0.0126839
1335.57, 0.0125057
1335.55, 0.0123294
1335.52, 0.0121553
1335.5, 0.0119831
1335.48, 0.011813
1335.46, 0.0116449
1335.44, 0.0114787
1335.42, 0.0113145
1335.39, 0.0111522
1335.37, 0.0109919
1335.35, 0.0108335
1335.33, 0.0106771
1335.31, 0.0105225
1335.29, 0.0103697
1335.26, 0.0102189
1335.24, 0.0100699
1335.22, 0.00992273
1335.2, 0.00977739
1335.18, 0.00963386
1335.16, 0.00949213
1335.13, 0.00935219
1335.11, 0.00921401
1335.09, 0.0090776
1335.07, 0.00894292
1335.05, 0.00880998
1335.03, 0.00867875
1335, 0.00854923
1334.98, 0.00842139
1334.96, 0.00829523
1334.94, 0.00817072
1334.92, 0.00804787
1334.9, 0.00792664
1334.87, 0.00780702
1334.85, 0.00768901
1334.83, 0.00757259
1334.81, 0.00745774
1334.79, 0.00734444
1334.77, 0.00723269
1334.74, 0.00712247
1334.72, 0.00701376
1334.7, 0.00690655
1334.68, 0.00680082
1334.66, 0.00669657
1334.64, 0.00659377
1334.62, 0.00649241
1334.59, 0.00639248
1334.57, 0.00629396
1334.55, 0.00619684
1334.53, 0.0061011
1334.51, 0.00600674
1334.49, 0.00591373
1334.46, 0.00582207
1334.44, 0.00573173
1334.42, 0.00564271
1334.4, 0.00555499
1334.38, 0.00546855
1334.36, 0.00538339
1334.33, 0.00529949
1334.31, 0.00521683
1334.29, 0.00513541
1334.27, 0.0050552
1334.25, 0.0049762
1334.23, 0.00489839
1334.2, 0.00482175
1334.18, 0.00474628
1334.16, 0.00467195
1334.14, 0.00459876
1334.12, 0.00452669
1334.1, 0.00445573
1334.07, 0.00438585
1334.05, 0.00431706
1334.03, 0.00424934
1334.01, 0.00418266
1333.99, 0.00411702
1333.97, 0.00405241
1333.95, 0.00398881
1333.92, 0.0039262
1333.9, 0.00386458
1333.88, 0.00380393
1333.86, 0.00374424
1333.84, 0.0036855
1333.82, 0.00362769
1333.79, 0.0035708
1333.77, 0.00351482
1333.75, 0.00345973
1333.73, 0.00340554
1333.71, 0.00335221
1333.69, 0.00329975
1333.66, 0.00324814
1333.64, 0.00319737
1333.62, 0.00314744
1333.6, 0.00309832
1333.58, 0.00305001
1333.56, 0.0030025
1333.53, 0.00295578
1333.51, 0.00290984
1333.49, 0.00286467
1333.47, 0.00282026
1333.45, 0.0027766
1333.43, 0.00273369
1333.41, 0.0026915
1333.38, 0.00265004
1333.36, 0.00260929
1333.34, 0.00256924
1333.32, 0.00252989
1333.3, 0.00249122
1333.28, 0.00245323
1333.25, 0.00241591
1333.23, 0.00237925
1333.21, 0.00234323
1333.19, 0.00230786
1333.17, 0.00227311
1333.15, 0.00223899
1333.12, 0.00220547
1333.1, 0.00217256
1333.08, 0.00214025
1333.06, 0.00210851
1333.04, 0.00207735
1333.02, 0.00204676
1333, 0.00201677
1332.97, 0.00198748
1332.95, 0.00195873
1332.93, 0.0019305
1332.91, 0.00190279
1332.89, 0.0018756
1332.87, 0.0018489
1332.84, 0.00182271
1332.82, 0.001797
1332.8, 0.00177177
1332.78, 0.00174701
1332.76, 0.00172271
1332.74, 0.00169887
1332.72, 0.00167549
1332.69, 0.00165254
1332.67, 0.00163003
1332.65, 0.00160795
1332.63, 0.00158629
1332.61, 0.00156504
1332.59, 0.00154421
1332.56, 0.00152377
1332.54, 0.00150374
1332.52, 0.00148409
1332.5, 0.00146483
1332.48, 0.00144595
1332.46, 0.00142744
1332.43, 0.00140929
1332.41, 0.00139151
1332.39, 0.00137408
1332.37, 0.00135701
1332.35, 0.00134028
1332.33, 0.00132388
1332.31, 0.00130783
1332.28, 0.0012921
1332.26, 0.0012767
1332.24, 0.00126161
1332.22, 0.00124684
1332.2, 0.00123238
1332.18, 0.00121822
1332.15, 0.00120437
1332.13, 0.0011908
1332.11, 0.00117753
1332.09, 0.00116455
1332.07, 0.00115184
1332.05, 0.00113941
1332.03, 0.00112726
1332, 0.00111537
1331.98, 0.00110375
1331.96, 0.00109239
1331.94, 0.00108128
1331.92, 0.00107042
1331.9, 0.00105981
1331.87, 0.00104945
1331.85, 0.00103932
1331.83, 0.00102944
1331.81, 0.00101978
1331.79, 0.00101036
1331.77, 0.00100115
1331.75, 0.000992177
1331.72, 0.000983418
1331.7, 0.000974875
1331.68, 0.000966545
1331.66, 0.000958424
1331.64, 0.000950511
1331.62, 0.000942801
1331.59, 0.000935293
1331.57, 0.000927984
1331.55, 0.000920871
1331.53, 0.000913951
1331.51, 0.000907223
1331.49, 0.000900684
1331.47, 0.000894331
1331.44, 0.000888164
1331.42, 0.000882179
1331.4, 0.000876376
1331.38, 0.000870752
1331.36, 0.000865305
1331.34, 0.000860034
1331.31, 0.000854938
1331.29, 0.000850015
1331.27, 0.000845263
1331.25, 0.000840683
1331.23, 0.000836272
1331.21, 0.00083203
1331.19, 0.000827955
1331.16, 0.000824048
1331.14, 0.000820307
1331.12, 0.000816732
1331.1, 0.000813322
1331.08, 0.000810077
1331.06, 0.000806997
1331.04, 0.000804082
1331.01, 0.000801331
1330.99, 0.000798744
1330.97, 0.000796322
1330.95, 0.000794064
1330.93, 0.000791972
1330.91, 0.000790045
1330.88, 0.000788283
1330.86, 0.000786688
1330.84, 0.00078526
1330.82, 0.000783999
1330.8, 0.000782907
1330.78, 0.000781983
1330.76, 0.000781229
1330.73, 0.000780646
1330.71, 0.000780234
1330.69, 0.000779996
1330.67, 0.000779931
1330.65, 0.000780041
1330.63, 0.000780327
1330.61, 0.00078079
1330.58, 0.000781432
1330.56, 0.000782254
1330.54, 0.000783257
1330.52, 0.000784443
1330.5, 0.000785812
1330.48, 0.000787367
1330.45, 0.000789109
1330.43, 0.00079104
1330.41, 0.00079316
1330.39, 0.000795472
1330.37, 0.000797978
1330.35, 0.000800678
1330.33, 0.000803575
1330.3, 0.00080667
1330.28, 0.000809966
1330.26, 0.000813463
1330.24, 0.000817165
1330.22, 0.000821072
1330.2, 0.000825186
1330.18, 0.00082951
1330.15, 0.000834046
1330.13, 0.000838796
1330.11, 0.000843761
1330.09, 0.000848945
1330.07, 0.000854349
1330.05, 0.000859975
1330.03, 0.000865826
1330, 0.000871904
1329.98, 0.000878212
1329.96, 0.000884752
1329.94, 0.000891527
1329.92, 0.00089854
1329.9, 0.000905792
1329.87, 0.000913287
1329.85, 0.000921027
1329.83, 0.000929016
1329.81, 0.000937256
1329.79, 0.00094575
1329.77, 0.000954502
1329.75, 0.000963513
1329.72, 0.000972788
1329.7, 0.00098233
1329.68, 0.000992141
1329.66, 0.00100223
1329.64, 0.00101259
1329.62, 0.00102323
1329.6, 0.00103415
1329.57, 0.00104536
1329.55, 0.00105686
1329.53, 0.00106865
1329.51, 0.00108074
1329.49, 0.00109312
1329.47, 0.00110582
1329.45, 0.00111882
1329.42, 0.00113213
1329.4, 0.00114575
1329.38, 0.00115969
1329.36, 0.00117395
1329.34, 0.00118854
1329.32, 0.00120346
1329.3, 0.00121871
1329.27, 0.00123429
1329.25, 0.00125021
1329.23, 0.00126648
1329.21, 0.00128309
1329.19, 0.00130005
1329.17, 0.00131737
1329.15, 0.00133504
1329.12, 0.00135308
1329.1, 0.00137148
1329.08, 0.00139024
1329.06, 0.00140938
1329.04, 0.00142889
1329.02, 0.00144878
1329, 0.00146906
1328.97, 0.00148972
1328.95, 0.00151077
1328.93, 0.00153221
1328.91, 0.00155405
1328.89, 0.00157629
1328.87, 0.00159894
1328.85, 0.00162199
1328.82, 0.00164546
1328.8, 0.00166934
1328.78, 0.00169365
1328.76, 0.00171837
1328.74, 0.00174352
1328.72, 0.00176911
1328.7, 0.00179513
1328.67, 0.00182159
1328.65, 0.00184849
1328.63, 0.00187583
1328.61, 0.00190363
1328.59, 0.00193188
1328.57, 0.00196059
1328.55, 0.00198976
1328.52, 0.00201939
1328.5, 0.0020495
1328.48, 0.00208007
1328.46, 0.00211113
1328.44, 0.00214266
1328.42, 0.00217468
1328.4, 0.00220718
1328.37, 0.00224017
1328.35, 0.00227366
1328.33, 0.00230764
1328.31, 0.00234213
1328.29, 0.00237711
1328.27, 0.00241261
1328.25, 0.00244861
1328.22, 0.00248513
1328.2, 0.00252216
1328.18, 0.00255971
1328.16, 0.00259778
1328.14, 0.00263637
1328.12, 0.00267549
1328.1, 0.00271514
1328.07, 0.00275532
1328.05, 0.00279604
1328.03, 0.00283729
1328.01, 0.00287908
1327.99, 0.00292142
1327.97, 0.0029643
1327.95, 0.00300772
1327.92, 0.00305169
1327.9, 0.00309622
1327.88, 0.0031413
1327.86, 0.00318693
1327.84, 0.00323313
1327.82, 0.00327988
1327.8, 0.0033272
1327.77, 0.00337508
1327.75, 0.00342353
1327.73, 0.00347255
1327.71, 0.00352215
1327.69, 0.00357232
1327.67, 0.00362306
1327.65, 0.00367439
1327.62, 0.0037263
1327.6, 0.00377879
1327.58, 0.00383187
1327.56, 0.00388555
1327.54, 0.00393981
1327.52, 0.00399467
1327.5, 0.00405012
1327.47, 0.00410618
1327.45, 0.00416283
1327.43, 0.00422009
1327.41, 0.00427796
1327.39, 0.00433643
1327.37, 0.00439552
1327.35, 0.00445521
1327.32, 0.00451541
1327.3, 0.00457623
1327.28, 0.00463766
1327.26, 0.00469971
1327.24, 0.00476237
1327.22, 0.00482565
1327.2, 0.00488955
1327.18, 0.00495408
1327.15, 0.00501922
1327.13, 0.00508499
1327.11, 0.00515138
1327.09, 0.00521839
1327.07, 0.00528603
1327.05, 0.00535429
1327.03, 0.00542319
1327, 0.00549271
1326.98, 0.00556285
1326.96, 0.00563363
1326.94, 0.00570503
1326.92, 0.00577706
1326.9, 0.00584972
1326.88, 0.00592301
1326.85, 0.00599693
1326.83, 0.00607148
1326.81, 0.00614666
1326.79, 0.00622247
1326.77, 0.00629892
1326.75, 0.00637599
1326.73, 0.00645369
1326.71, 0.00653203
1326.68, 0.006611
1326.66, 0.0066906
1326.64, 0.00677083
1326.62, 0.00685169
1326.6, 0.00693319
1326.58, 0.00701532
1326.56, 0.00709808
1326.53, 0.00718146
1326.51, 0.00726549
1326.49, 0.00735014
1326.47, 0.00743542
1326.45, 0.00752133
1326.43, 0.00760787
1326.41, 0.00769504
1326.38, 0.00778283
1326.36, 0.00787125
1326.34, 0.0079603
1326.32, 0.00804996
1326.3, 0.00814025
1326.28, 0.00823116
1326.26, 0.00832269
1326.24, 0.00841484
1326.21, 0.0085076
1326.19, 0.00860097
1326.17, 0.00869495
1326.15, 0.00878954
1326.13, 0.00888473
1326.11, 0.00898052
1326.09, 0.00907691
1326.06, 0.0091739
1326.04, 0.00927148
1326.02, 0.00936965
1326, 0.0094684
1325.98, 0.00956773
1325.96, 0.00966764
1325.94, 0.00976813
1325.91, 0.00986919
1325.89, 0.00997081
1325.87, 0.010073
1325.85, 0.0101757
1325.83, 0.010279
1325.81, 0.0103829
1325.79, 0.0104873
1325.77, 0.0105922
1325.74, 0.0106977
1325.72, 0.0108037
1325.7, 0.0109103
1325.68, 0.0110173
1325.66, 0.0111249
1325.64, 0.011233
1325.62, 0.0113417
1325.59, 0.0114508
1325.57, 0.0115604
1325.55, 0.0116706
1325.53, 0.0117812
1325.51, 0.0118924
1325.49, 0.012004
1325.47, 0.0121162
1325.45, 0.0122288
1325.42, 0.0123419
1325.4, 0.0124555
1325.38, 0.0125695
1325.36, 0.012684
1325.34, 0.012799
1325.32, 0.0129145
1325.3, 0.0130304
1325.27, 0.0131467
1325.25, 0.0132635
1325.23, 0.0133808
1325.21, 0.0134985
1325.19, 0.0136166
1325.17, 0.0137352
1325.15, 0.0138542
1325.13, 0.0139736
1325.1, 0.0140934
